USD Farm List  ·  DefiLlama API snapshot 6 Sep 2026  ·  639 pools,,,,,,,,,,,,,,,,,
Asset,Protocol,Chain,Type,Farm,Risk,Link,Base Asset,TVL ($),Now,7d,30d,Base,Reward,Intrinsic,Risk Note,LinkURL,Flags
USD,Uniswap V3,Ethereum,LP,0.01%,Med-High,DefiLlama,USDE-USDT,511189,3.65771,7.39054,4.4258,3.65771,,,"score 5.8; USDE 6.8 (pharos 7.2, tid 6.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDE; -1 tvl<1M",https://defillama.com/yields/pool/21dcab27-c7b3-44b8-8c2b-8c401c3e7098,
USD,Midas RWA,Ethereum,Lending,mTBILL,Med-High,DefiLlama,USDC,72168946,3.64,3.46571,3.27933,3.64,,,score 5.2; MTBILL 5.2 (pharos 5.2),https://defillama.com/yields/pool/b8d0d351-ac04-40de-9768-1fb9fdc68114,
USD,Midas RWA,Etherlink,Lending,mTBILL,Med-High,DefiLlama,USDC,1219703,3.64,3.46571,3.27933,3.64,,,score 5.2; MTBILL 5.2 (pharos 5.2),https://defillama.com/yields/pool/6e44d831-b95d-4273-b5d2-acc7cae00e0f,
USD,Morpho Blue,Ethereum,Lending,SPARKUSDTBC,Med-Low,DefiLlama,SPARKUSDTBC,276810,3.63834,3.21172,2.90675,3.63834,0,,"score 7.0; allocation leg 8.5 (WBTC 8.5*@100%, wstETH 8.5*@0%, cbBTC 8.5*@0%, sUSDS 7.6@0%); -1 tvl<1M; -0.5 concentrated book 100%",https://defillama.com/yields/pool/95161b3c-7d6e-4c02-a0d7-878ac357ebbf,
USD,Curve DEX,Ethereum,LP,frxUSD/sUSDS,Med-Low,DefiLlama,frxUSD-sUSDS,1860430,3.63829,4.0196,3.89608,1.93,1.70829,,"score 6.2; FRXUSD 6.2 (pharos 7.0, tid 5.5); SUSDS 7.6 (pharos 7.8, tid 7.5); worst leg: FRXUSD",https://defillama.com/yields/pool/d62e6a1e-eb4b-4b22-a919-322a33fba89f,
USD,Convex Finance,Ethereum,LP,sfrxUSD/frxUSD,Med-Low,DefiLlama,sfrxUSD-frxUSD,11870955,3.62782,3.94446,3.72635,2.14,1.48782,,"score 6.2; FRXUSD 6.2 (pharos 7.0, tid 5.5); FRXUSD 6.2 (pharos 7.0, tid 5.5)",https://defillama.com/yields/pool/956bda67-d4b0-41bf-92da-ea01f4622dda,
USD,Curve DEX,Ethereum,LP,crvUSD/frxUSD,Med-High,DefiLlama,frxUSD-crvUSD,15450675,3.62311,3.94934,3.49671,0.16,3.46311,,"score 5.7; FRXUSD 6.2 (pharos 7.0, tid 5.5); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: CRVUSD",https://defillama.com/yields/pool/cfa46afc-eb9c-4ff5-8e35-e6e1feaea974,
USD,Fluid Lending,Ethereum,Lending,Fluid USDtb,Med-High,DefiLlama,USDtb,1926469,3.62,3.59714,5.16033,3.62,,,score 5.2; USDTB 7.2 (pharos 7.2); collateral leg 8.4 (ETH 8.4@100%); -2 red flags,https://defillama.com/yields/pool/de1e601d-d589-4a66-91b7-d4ac8bdcecac,MISMATCH(source 1.92)
USD,Midas RWA,Base,Lending,mTBILL,Med-High,DefiLlama,USDC,367000,3.62,,2.69495,3.62,,,score 4.2; MTBILL 5.2 (pharos 5.2); -1 tvl<1M,https://defillama.com/yields/pool/ad541aa1-1abb-5d5e-ba87-5bb0b0cdf0e9,NEW(6d history)
USD,Sky Lending,Ethereum,Lending,SUSDS,Med-Low,DefiLlama,SUSDS,4407407934,3.6,3.56571,3.53067,3.6,,,"score 7.6; SUSDS 7.6 (pharos 7.8, tid 7.5)",https://defillama.com/yields/pool/d8c4eff5-c8a9-46fc-a888-057c4c668e72,
USD,Sky Lending,Arbitrum,Lending,SUSDS,Med-Low,DefiLlama,SUSDS,362482838,3.6,3.56571,3.53067,3.6,,,"score 7.6; SUSDS 7.6 (pharos 7.8, tid 7.5)",https://defillama.com/yields/pool/3637ce7b-529b-49c1-964c-710a50b2939c,
USD,Spark Savings,Arbitrum,Lending,Savings USDS,Med-Low,DefiLlama,USDS,362482838,3.6,3.56571,3.53067,3.6,,,"score 7.9; USDS 8.3 (credora 8.4, pharos 8.0, tid 7.5, yearn 9.6); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/9d499222-a01a-45bb-bbc9-f01c7923693b,
USD,Spark Savings,Ethereum,Lending,Spark Savings USDC,Med-Low,DefiLlama,USDC,309830830,3.6,3.56571,3.53067,3.6,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/c5c74dd1-995c-4445-9d84-3e710bad7d52,
USD,Morpho Blue,Ethereum,Lending,SUSDS,Med-High,DefiLlama,SUSDS,62610409,3.6,3.6,3.6,0,,3.6,"score 5.6; SUSDS 7.6 (pharos 7.8, tid 7.5); -2 self-reported",https://defillama.com/yields/pool/b7cb0bfb-87e8-552e-82b8-6ed837472d27,SELF-REPORTED(flat 30d history)
USD,Morpho Blue,Ethereum,Lending,SUSDS,Med-High,DefiLlama,SUSDS,19537041,3.6,3.6,3.6,0,,3.6,"score 5.6; SUSDS 7.6 (pharos 7.8, tid 7.5); -2 self-reported",https://defillama.com/yields/pool/9469cde6-65d8-4bbb-ade6-8a89f1728403,SELF-REPORTED(flat 30d history)
USD,Spark Savings,Base,Lending,Savings USDS,Med-Low,DefiLlama,USDS,12004368,3.6,3.56571,3.53067,3.6,,,"score 7.9; USDS 8.3 (credora 8.4, pharos 8.0, tid 7.5, yearn 9.6); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/aa2d08c0-0abd-4dcf-be93-ff8ca89d01cd,
USD,Spark Savings,Avalanche,Lending,Spark Savings USDC,Med-Low,DefiLlama,USDC,9525244,3.6,3.56571,3.53067,3.6,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/e96cbd55-a0a0-446a-89ba-ada6e2991d50,
USD,Sky Lending,OP Mainnet,Lending,SUSDS,Med-Low,DefiLlama,SUSDS,5123352,3.6,3.56571,3.53067,3.6,,,"score 7.6; SUSDS 7.6 (pharos 7.8, tid 7.5)",https://defillama.com/yields/pool/0af18cf7-b21c-5a85-93e5-bd58289a2d6d,
USD,SparkLend,Ethereum,Lending,Spark sUSDS,Med-High,DefiLlama,sUSDS,3301387,3.6,3.6,3.6,0,,3.6,"score 5.6; SUSDS 7.6 (pharos 7.8, tid 7.5); -2 self-reported",https://defillama.com/yields/pool/d3694b72-5bc4-44c9-8ab6-1fc7941d216a,SELF-REPORTED(flat 30d history)
USD,Spark Savings,Ethereum,Lending,PYUSD,Med-Low,DefiLlama,PYUSD,231234,3.6,3.56571,3.53067,3.6,,,"score 6.8; PYUSD 7.8 (credora 9.5, pharos 7.2, tid 7.0); -1 tvl<1M",https://defillama.com/yields/pool/4d33c615-a969-4c55-9acf-49d8d14a1063,
USD,Aave V3,Ethereum,Lending,Aave Ethereum PYUSD,Med-Low,DefiLlama,PYUSD,1252959,3.59281,6.0706,6.56307,3.59281,,,"score 7.8; PYUSD 7.8 (credora 9.5, pharos 7.2, tid 7.0); pool collateral leg 8.5 (tBTC 9.0@46%, rETH 8.3*@35%, cbETH 8.3*@6%, FBTC 7.3*@5%, weETH 7.0@4%, BTC.b 6.6@1%, AAVE 8.0*@1%, syrupUSDT 5.9@0%, wstETH 8.5*@0%)",https://defillama.com/yields/pool/d118f505-e75f-4152-bad3-49a2dc7482bf,
USD,Morpho Blue,Ethereum,Lending,HUSDC,High,DefiLlama,HUSDC,19910053,3.56986,3.50541,3.47103,3.56986,0,,"score 2.7; allocation leg 4.7 (PT-USD3-17DEC2026→USD3 4.5@59%, USD3 5.0@41%); -2 red flags",https://defillama.com/yields/pool/677f756a-eda4-48b0-ba35-60adc9b44d88,MISMATCH(source 5.02)
USD,Morpho Blue,Ethereum,Lending,BBQTGBP,Low,DefiLlama,BBQTGBP,5251964,3.5577,3.56653,3.56099,0.0577,3.5,,"score 8.4; allocation leg 8.4 (WBTC 8.5*@31%, cbBTC 8.5*@19%, wstETH 8.5*@17%, XAUt 7.9@17%, WETH 9.0*@9%, PAXG 8.3@7%, sUSDS 7.6@0%, steakUSDC 6.4@0%, weETH 7.0@0%, USDC 8.9@0%)",https://defillama.com/yields/pool/c62ee044-fe46-47ec-97e5-b0d7d626ef97,
USD,Aave V3,Ethereum,Lending,Aave Ethereum USDS,Low,DefiLlama,USDS,10940799,3.55221,3.54939,3.25903,0.12308,3.42913,,"score 8.3; USDS 8.3 (credora 8.4, pharos 8.0, tid 7.5, yearn 9.6); pool collateral leg 8.5 (tBTC 9.0@46%, rETH 8.3*@35%, cbETH 8.3*@6%, FBTC 7.3*@5%, weETH 7.0@4%, BTC.b 6.6@1%, AAVE 8.0*@1%, syrupUSDT 5.9@0%, wstETH 8.5*@0%)",https://defillama.com/yields/pool/e65588a1-27ad-4e20-9232-68a6cfaccf63,
USD,SparkLend,Ethereum,Lending,USDC,Med-Low,DefiLlama,USDC,1999568,3.54197,3.51239,3.48188,3.54197,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/65ce8276-b4d9-41ba-9f6f-21fc374cf9bc,
USD,Kamino Lend,Solana,Lending,Huma Market,Med-Low,DefiLlama,USDC,22533212,3.53976,4.54063,4.95485,3.53976,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); market reserves leg 7.9 (SOL 8.5*@26%, dSOL 7.3*@25%, JITOSOL 8.0*@10%, cbBTC 8.5*@6%, JupSOL 7.8*@5%, USDG 7.5@5%, PYUSD 7.8@4%, hSOL 7.3*@3%, MSOL 8.0*@2%); market reserves leg governs",https://defillama.com/yields/pool/d2141a59-c199-4be7-8d4b-c8223954836b,
USD,Morpho Blue,Ethereum,Lending,SDFRXUSDV2,High,DefiLlama,SDFRXUSDV2,786313,3.5315,4.57753,3.84188,2.95322,0.57828,,"score 1.0; allocation leg 3.0 (stakedao-frxsUSDS unrated@50%, stakedao-frxUsDOLA unrated@32%, stakedao-crvfrxUSD unrated@18%); -1 tvl<1M; -1 util 97%",https://defillama.com/yields/pool/0c305f71-d4bf-401b-ad89-76d814954dcf,
USD,Curve LlamaLend,Ethereum,Lending,WBTC collateral,Med-High,DefiLlama,crvUSD,3655506,3.52952,4.00419,4.20471,2.4951,1.03442,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/63e16117-f67d-458c-a131-f4f1fdcbdc77,
USD,Curve DEX,Ethereum,LP,alUSD/sDOLA,High,DefiLlama,sDOLA-alUSD,894663,3.51453,3.41905,3.19498,1.07,2.44453,,"score 0.7; SDOLA 5.0 (pharos 5.6, tid 4.5); ALUSD 2.7 (pharos 2.7); worst leg: ALUSD; -1 tvl<1M; -1 pool 88% in alUSD",https://defillama.com/yields/pool/0877b39a-c1a8-4155-b5dc-082600fdc26e,
USD,Dolomite,Berachain,Lending,USDC.e,High,DefiLlama,USDC.e,513068,3.50702,3.38166,3.66849,3.50702,,,unrated: internal signals only,https://defillama.com/yields/pool/3ad2976e-6fa4-4eb4-b57a-8841536c3bb9,
USD,Lagoon,Ethereum,Lending,ALUSD,High,DefiLlama,ALUSD,434954,3.50568,3.49723,3.00748,3.50568,,,score 1.7; ALUSD 2.7 (pharos 2.7); -1 tvl<1M,https://defillama.com/yields/pool/7565527d-6925-4e8d-8678-794999db45a5,
USD,Spark Savings,Robinhood Chain,Lending,Spark Savings USDG,Med-High,DefiLlama,USDG,33685732,3.5,3.5,3.5,3.5,,,"score 5.5; USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4); -2 self-reported",https://defillama.com/yields/pool/a1371c8f-592f-56d4-a506-7f1530f35a00,SELF-REPORTED(flat 30d history)
USD,Clearpool Lending,Flare,Lending,USDX T-POOL,High,DefiLlama,USDX,14889040,3.49971,3.49912,3.49906,3.49971,0,,score 1.3; USDX 1.3 (pharos 1.3),https://defillama.com/yields/pool/be50b874-8147-440d-b8ca-f2c202e9ed64,
USD,Fluid Lending,Arbitrum,Lending,Fluid USD Coin,Med-Low,DefiLlama,USDC,63634505,3.49,3.46571,4.42267,3.49,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/4c45cc9e-e1a4-43c9-8a3d-687d96abb07c,
USD,Kamino Lend,Solana,Lending,reUSD Market,Med-High,DefiLlama,USDG,916198,3.4833,4.80331,4.18826,3.4833,,,"score 4.3; USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4); market reserves leg 5.3 (reUSD 5.1@96%, USDC 8.9@4%); market reserves leg governs; -1 tvl<1M",https://defillama.com/yields/pool/bbf171bc-6c1a-587d-9bfe-68da763e1aa7,
USD,Curve DEX,Arbitrum,LP,sUSDai-USDC,Med-High,DefiLlama,sUSDai-USDC,1503640,3.48,3.88,4.48767,3.48,0,,"score 5.5; SUSDAI 5.5 (pharos 6.0, tid 5.0); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: SUSDAI",https://defillama.com/yields/pool/24d52f63-cc2a-40a4-914d-6056f5e0f8ee,
USD,fx Protocol,Ethereum,Lending,MSUSD+FXUSD,High,DefiLlama,MSUSD+FXUSD,242090,3.47,2.57429,1.23667,,,,unrated: internal signals only,https://defillama.com/yields/pool/76f2b087-ce87-4f90-9eb1-742457817e3d,
USD,Curve DEX,Ethereum,LP,REUSD-USDC,Med-High,DefiLlama,REUSD-USDC,451541,3.45,3.52857,3.467,3.45,0,,"score 4.1; REUSD 5.1 (pharos 5.0, tid 6.0, yearn 4.0); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: REUSD; -1 tvl<1M",https://defillama.com/yields/pool/3c7d73df-4886-4184-9d40-d60c09f4d289,
USD,Kamino Lend,Solana,Lending,SOL/BTC Market,Med-Low,DefiLlama,USDS,644473,3.44546,4.00435,3.90752,3.44546,,,"score 7.0; USDS 8.3 (credora 8.4, pharos 8.0, tid 7.5, yearn 9.6); market reserves leg 8.0 (SOL 8.5*@23%, dSOL 7.3*@22%, USDC 8.9@12%, JITOSOL 8.0*@9%, cbBTC 8.5*@5%, JupSOL 7.8*@5%, USDG 7.5@4%, PYUSD 7.8@4%, hSOL 7.3*@3%); market reserves leg governs; -1 tvl<1M",https://defillama.com/yields/pool/fa36ea14-cfb0-4f04-853f-366b22f0d887,
USD,Velodrome V3,OP Mainnet,LP,CL1 - 0.0012%,Med-Low,DefiLlama,USDC-USDT,229457,3.44134,9.13391,6.06923,,3.44134,,"score 7.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT; -1 tvl<1M",https://defillama.com/yields/pool/3c287f66-f47f-43be-9b3c-5c485d632b66,REWARD-HEAVY(emissions 3.4 of 3.4 unverified)
USD,Kamino Lend,Solana,Lending,Ethena Market,Med-High,DefiLlama,PYUSD,15375333,3.41383,4.01028,3.33376,3.41383,,,"score 5.8; PYUSD 7.8 (credora 9.5, pharos 7.2, tid 7.0); market reserves leg 6.8 (USDe 6.8@100%, USDG 7.5@0%, sUSDe 6.7@0%, USDT 8.0@0%, USDC 8.9@0%); market reserves leg governs; -1 util 94%",https://defillama.com/yields/pool/44f4d357-a29d-4990-a64a-a8452be2d884,
USD,Aave V4,Ethereum,Lending,Core,Med-Low,DefiLlama,USDT,1346791,3.40876,3.33766,2.91011,3.40876,,,"score 7.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); pool collateral leg 8.5 (tBTC 9.0@44%, rETH 8.3*@34%, cbETH 8.3*@5%, FBTC 7.3*@4%, weETH 7.0@4%, XAUt 7.9@3%, LINK 8.0*@2%, BTC.b 6.6@1%, AAVE 8.0*@1%); -1 util 94%",https://defillama.com/yields/pool/517f3a7a-a3b0-4af9-be8e-bcb0fb549744,
USD,Morpho Blue,Ethereum,Lending,AUGUSTUSDCV2,High,DefiLlama,AUGUSTUSDCV2,433244,3.40544,3.0355,4.59157,3.40544,0,,"score 0.5; allocation leg 3.3 (syzUSD 3.0@88%, AA_FalconXUSDC 5.7@12%); -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/df22be39-3524-4843-93c3-ae4afabd93a7,MISMATCH(source 2.52)
USD,Morpho Blue,Base,Lending,CSUSDC,Med-Low,DefiLlama,CSUSDC,925863,3.38927,3.49995,3.26306,3.38927,0,,score 7.0; allocation leg 8.5 (cbBTC 8.5*@100%); -1 tvl<1M; -0.5 concentrated book 100%,https://defillama.com/yields/pool/34b65551-cca1-48f4-9a62-2145c24e92a4,
USD,Lagoon,Ethereum,Lending,MOONUSDC,High,DefiLlama,MOONUSDC,866693,3.38604,4.05147,5.71952,3.38604,,,unrated: internal signals only,https://defillama.com/yields/pool/5a0f23f0-480b-43d4-9f6f-46aaacb80025,
USD,Kamino Lend,Solana,Lending,Figure Market,Med-High,DefiLlama,CASH,7426128,3.38407,4.09269,4.41559,3.38407,,,"score 4.5; CASH 4.5 (pharos 4.5); market reserves leg 5.5 (PRIME unrated@55%, USDC 8.9@28%, PYUSD 7.8@17%, USDS 8.3@0%, wYLDS 6.0@0%, wYLDS 6.0@0%, USDT 8.0@0%)",https://defillama.com/yields/pool/6557f42a-a68a-414d-b7ac-3f3b301dda28,
USD,Morpho Blue,Arbitrum,Lending,GTUSDCC,High,DefiLlama,GTUSDCC,841557,3.38152,3.67505,5.26253,3.38152,0,,unrated: internal signals only,https://defillama.com/yields/pool/aebb9f47-d15b-4671-8fe3-debb6e913ae2,
USD,Fluid Lending,Base,Lending,Fluid Gho Token,High,DefiLlama,GHO,509490,3.38,3.41571,3.52933,3.38,,,"score 3.2; GHO 6.2 (pharos 7.1, tid 5.5); collateral leg 8.5 (cbBTC 8.5*@100%); -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/652e70b1-6489-4e6c-93c7-40c1ec72e272,MISMATCH(source 0.00)
USD,Morpho Blue,Ethereum,Lending,HUSDT,Low,DefiLlama,HUSDT,6287352,3.36139,3.00786,2.71263,3.36139,0,,score 8.0; allocation leg 8.5 (wstETH 8.5*@100%); -0.5 concentrated book 100%,https://defillama.com/yields/pool/ab3e992c-dffc-4895-a1a7-58f23460b092,
USD,Convex Finance,Ethereum,LP,Curve Vault for crvUSD,Med-High,DefiLlama,crvUSD,7132395,3.35223,3.07773,3.43408,2.5356,0.81663,,"score 5.7; CRVUSD 5.7 (pharos 7.2, tid 4.5)",https://defillama.com/yields/pool/027b72c2-bf96-451b-ac5f-afe6859b0828,
USD,Yearn Finance,Ethereum,Lending,USDT-1 yVault,Med-High,DefiLlama,USDT,5777232,3.34116,3.18438,3.17529,3.34116,0,,"score 5.9; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); capped 5.9: allocation not visible",https://defillama.com/yields/pool/daf810d4-b190-4d9a-a5c6-f784d6272a77,
USD,Morpho Blue,Arbitrum,Lending,GTUSDCP,Med-Low,DefiLlama,GTUSDCP,594638,3.3337,3.61349,3.74634,3.3337,0,,"score 7.4; GTUSDCP 8.4 (pharos 8.4); allocation leg 8.5 (wstETH 8.5*@70%, WBTC 8.5*@30%, syrupUSDC 7.1@0%, PT-USDai-18JUN2026→USDai 5.7@0%, sUSDS 7.6@0%); -1 tvl<1M",https://defillama.com/yields/pool/7aad812f-4ed1-42ea-8c8f-654b5ef49d25,
USD,Yearn Finance,Ethereum,Lending,DAI-1 yVault,Med-High,DefiLlama,DAI,7443742,3.32311,3.27413,3.1725,3.32311,0,,score 5.9; DAI 8.0 (pharos 8.0); capped 7.9: not VERIFIED; capped 5.9: allocation not visible,https://defillama.com/yields/pool/3fbb0e46-2efe-47cc-acbe-5c892fa56845,
USD,Aave V3,Polygon,Lending,Aave Polygon USDT,Med-Low,DefiLlama,USDT0,10844575,3.31951,3.31906,3.0717,3.31951,,,"score 8.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0)",https://defillama.com/yields/pool/7e7821a2-3d20-4ae7-9c3d-04cd57904555,
USD,Uniswap V4,Ethereum,LP,0.02%,Med-High,DefiLlama,USDAT-USDC,330005,3.30906,,2.50595,3.30906,,,"score 4.7; USDAT 5.7 (pharos 6.2, tid 4.5, yearn 6.8); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: USDAT; -1 tvl<1M",https://defillama.com/yields/pool/7a8a8c3f-2428-5805-8624-727384a5e5e6,NEW(1d history)
USD,Morpho Blue,Tempo,Lending,GTPATHUSDP,High,DefiLlama,GTPATHUSDP,286689,3.30795,3.29658,3.33151,0.09837,3.20958,,unrated: internal signals only,https://defillama.com/yields/pool/c9ea92cc-f58c-495f-a664-077823a70386,REWARD-HEAVY(emissions 3.2 of 3.3 unverified)
USD,Morpho Blue,Arbitrum,Lending,BITGETUSDC,Med-Low,DefiLlama,BITGETUSDC,2404009,3.29431,3.48523,3.52523,3.29431,0,,"score 6.5; allocation leg 7.5 (weETH 7.0@65%, WBTC 8.5*@16%, wstETH 8.5*@15%); -1 util 93%",https://defillama.com/yields/pool/4a433427-2a7e-4193-bf83-e15c996915e8,
USD,Uniswap V4,Polygon,LP,0.00%,Med-Low,DefiLlama,USDC-USDT,589281,3.27615,4.66672,4.42658,3.27615,,,"score 7.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT; -1 tvl<1M",https://defillama.com/yields/pool/cbe997d9-1ba4-4448-8ca0-a7823e52969b,
USD,Fraxlend,Ethereum,Lending,Fraxlend Interest Bearing frxUSD (Staked Frax Ether) - 58,Med-Low,DefiLlama,frxUSD,4754852,3.26376,3.27012,3.30706,3.26376,,,"score 6.2; FRXUSD 6.2 (pharos 7.0, tid 5.5)",https://defillama.com/yields/pool/cc0e4862-04d0-409a-8d79-7f582e7b8b7a,
USD,Uniswap V4,Ethereum,LP,0.00%,Med-High,DefiLlama,USDC-USDT,8201500,3.2587,2.97931,58.14772,3.2587,,,"score 6.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT; -2 red flags",https://defillama.com/yields/pool/396690fe-b21f-43d6-a189-1e8157069671,STALE(2d old)
USD,Aave V3,Avalanche,Lending,USDC,Med-Low,DefiLlama,USDC,7982935,3.25304,3.5797,3.74475,3.25304,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/c4b05318-88af-4536-a834-f5fc8940d2d3,
USD,Spark Savings,Ethereum,Lending,Spark Savings USDT,Med-Low,DefiLlama,USDT,352720334,3.25,3.25,3.08333,3.25,,,"score 8.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0)",https://defillama.com/yields/pool/a5d67f7e-5b51-4a9d-969d-caf051a7f5a4,
USD,Lista Lending,BSC,Lending,USDT,Med-High,DefiLlama,USDT,2750251,3.23882,2.43697,1.20038,3.23882,0,,"score 4.6; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); collateral leg 6.6 (BTCB 6.6@100%); collateral leg governs; -1 lltv 8000000000000000%; -1 util 94%",https://defillama.com/yields/pool/3b24b57f-0be8-4e4a-a6d6-a69d3cbd87fc,
USD,Morpho Blue,Base,Lending,GTEURCB,Med-Low,DefiLlama,GTEURCB,580576,3.2325,3.41627,3.75433,3.2325,0,,"score 7.5; allocation leg 8.5 (cbBTC 8.5*@69%, wstETH 8.5*@24%, cbETH 8.3*@4%, WETH 9.0*@3%); -1 tvl<1M",https://defillama.com/yields/pool/ae62a2de-6fe7-48cc-9e47-0dd2b28f665e,
USD,Curve DEX,Ethereum,LP,frxUSD/trUSD,Med-High,DefiLlama,frxUSD-trUSD,4877194,3.22274,3.28057,3.75895,0.01,3.21274,,"score 4.9; FRXUSD 6.2 (pharos 7.0, tid 5.5); TRUSD 4.9 (pharos 4.9); worst leg: TRUSD",https://defillama.com/yields/pool/99691e5c-44c7-59aa-af1b-aef1f7efed80,
USD,Aave V4,Ethereum,Lending,Prime,Med-Low,DefiLlama,USDC,1408905,3.19956,4.2315,4.30934,3.19956,,,"score 7.5; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); pool collateral leg 8.5 (tBTC 9.0@44%, rETH 8.3*@34%, cbETH 8.3*@5%, FBTC 7.3*@4%, weETH 7.0@4%, XAUt 7.9@3%, LINK 8.0*@2%, BTC.b 6.6@1%, AAVE 8.0*@1%); pool collateral leg governs; -1 util 93%",https://defillama.com/yields/pool/4ac1a968-68ab-4da8-87e3-8f1e15e3dae2,
USD,Morpho Blue,Arbitrum,Lending,HYPERUSDCA,Med-Low,DefiLlama,HYPERUSDCA,409638,3.19477,3.39082,3.64885,3.19477,0,,"score 7.5; allocation leg 8.5 (wstETH 8.5*@70%, WBTC 8.5*@30%, syrupUSDC 7.1@0%, PT-USDai-18JUN2026→USDai 5.7@0%, sUSDS 7.6@0%); -1 tvl<1M",https://defillama.com/yields/pool/646df9da-01ef-4da5-9746-acbf12f70cfa,
USD,Curve DEX,Ethereum,LP,FRAXUSDe,High,DefiLlama,FRAX-USDe,34039583,3.19341,3.13125,2.86034,0,3.19341,,"score 3.4; FRAX 3.9 (pharos 5.5, tid 2.5); USDE 6.8 (pharos 7.2, tid 6.5); worst leg: FRAX; -0.5 pool 77% in FRAX",https://defillama.com/yields/pool/12ca9565-0369-404e-b209-631305e4012a,
USD,Uniswap V3,Ethereum,LP,0.01%,Med-Low,DefiLlama,USDe-USDC,2335086,3.17048,4.51241,4.17499,3.17048,,,"score 6.8; USDE 6.8 (pharos 7.2, tid 6.5); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: USDE",https://defillama.com/yields/pool/422cbad0-7a9a-45c2-abd0-27b395d4c461,
USD,Morpho Blue,Base,Lending,STEAKUSDC,Med-Low,DefiLlama,STEAKUSDC,136043064,3.15935,3.24606,3.21235,3.15935,0,,score 6.4; STEAKUSDC 6.4 (pharos 6.4); credora vault A (psl 0.28%); worst leg: STEAKUSDC,https://defillama.com/yields/pool/81ae8812-f04f-4f6e-9d71-ee5778f3a178,
USD,Euler V2,Ethereum,Lending,EVK Vault eUSDC-70,Med-Low,DefiLlama,USDC,4048788,3.14687,3.47152,3.19252,3.14687,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED",https://defillama.com/yields/pool/31a0cd94-b781-4e0d-a9f1-1702bc2c238f,
USD,PancakeSwap AMM,BSC,LP,USDT-USDC,Med-Low,DefiLlama,USDT-USDC,201938,3.10122,5.68278,19.50694,3.10122,0,,"score 7.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: USDT; -1 tvl<1M",https://defillama.com/yields/pool/01154cd5-0642-40cd-b1cf-1de07ffaff4c,
USD,Aave V4,Ethereum,Lending,Plus,Med-Low,DefiLlama,USDC,410369,3.08557,2.50443,1.86676,3.08557,,,"score 6.5; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); pool collateral leg 8.5 (tBTC 9.0@44%, rETH 8.3*@34%, cbETH 8.3*@5%, FBTC 7.3*@4%, weETH 7.0@4%, XAUt 7.9@3%, LINK 8.0*@2%, BTC.b 6.6@1%, AAVE 8.0*@1%); pool collateral leg governs; -1 tvl<1M; -1 util 93%",https://defillama.com/yields/pool/bb652447-0b50-4dff-9375-30e7e826db68,
